reference_name,reference_doi,species_superorder,species_name,marine_province,location_name,lat,long,date,sex,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,precision_upper,sample_size,dubious,validated,validation_type,notes,contributor_id,depth
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Growth,k,Coefficient,Vertebrae,VBFG2 ML,0.043,raw_value,0.006,,,127,,,,Unsure if mean or raw value,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Growth,Linf,Coefficient,Vertebrae,VBFG2 ML,354.4,raw_value,26.8,,,127,,,,Unsure if mean or raw value,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Age,Age at maternity,Year,Mark-Recapture,Directly from growth curves,17,min,,range,22,127,,,,,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Length,Length at first maturity,cm TL,Back calculated,Directly from growth curves,220,min,,range,250,127,,,,Vertebral analysis with VBFG,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Age,Amax-observed,Year,Mark-Recapture,Observational,32,max,,,,127,,,,Length = 274 cm,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Male,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,20,min,,range,23,111,,,,Vertebral analysis with VBFG,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Male,Length,Length at first maturity,cm TL,Back calculated,Directly from growth curves,230,min,,range,243,111,,,,Vertebral analysis with VBFG,ajudah,
simpfendorfer2002c,10.1071/MF01131,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Male,Age,Amax-observed,Year,Mark-Recapture,Directly from growth curves,25,max,,,,111,,,,,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Pooled,Growth,Linf,Coefficient,,VBFG2 ML,177,raw_value,,,,274,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Pooled,Growth,k,Coefficient,,VBFG2 ML,0.111,raw_value,,,,274,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Male,Growth,Linf,Coefficient,,VBFG2 ML,195,raw_value,,,,137,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Male,Growth,k,Coefficient,,VBFG2 ML,0.092,raw_value,,,,137,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Growth,Linf,Coefficient,,VBFG2 ML,142,raw_value,,,,130,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
simpfendorfer2000a,,Galeomorphii,Carcharhinus obscurus,Western Australian and Indonesian coast,Southwestern Australia ,29,129,1994-1996,Female,Growth,k,Coefficient,,VBFG2 ML,0.187,raw_value,,,,130,TRUE,,,With Fabens (1965); Linear model worked better,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,Linf,Coefficient,Vertebrae,VBFG3 ML,352,raw_value,15.54,95% Confidence Interval,,120,,,,Note: vetebra more robust than L/F; CF from Natanson1996,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Relationships,a,Coefficient,Derived,Length-Length,-2.2973,raw_value,,,,167,,,,FL = b(TL) + a,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Relationships,b,Coefficient,Derived,Length-Length,0.8352,raw_value,,,,167,,,,FL = b(TL)  + a,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Relationships,a,Coefficient,Derived,Length-Length,24.99,raw_value,,,,114,,,,FL = b(vertebral radius) + a,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Relationships,b,Coefficient,Derived,Length-Length,12.82,raw_value,,,,114,,,,FL = b(vertebral radius) + a,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.04,raw_value,0.004,95% Confidence Interval,,120,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,-6.43,raw_value,0.65,95% Confidence Interval,,120,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,Linf,Coefficient,Vertebrae,VBFG3 ML,373,raw_value,,,,47,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.038,raw_value,,,,47,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,-6.28,raw_value,,,,47,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,Linf,Coefficient,Vertebrae,VBFG3 ML,349,raw_value,,,,67,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.039,raw_value,,,,67,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,-7.04,raw_value,,,,67,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,Linf,Coefficient,Length-Frequency,VBFG3 ML,296,raw_value,,,,350,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,k,Coefficient,Length-Frequency,VBFG3 ML,0.062,raw_value,,,,350,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Pooled,Growth,t0,Coefficient,Length-Frequency,VBFG3 ML,-4.68,raw_value,,,,350,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,Linf,Coefficient,Length-Frequency,VBFG3 ML,293,raw_value,,,,133,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,k,Coefficient,Length-Frequency,VBFG3 ML,0.049,raw_value,,,,133,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Growth,t0,Coefficient,Length-Frequency,VBFG3 ML,-5.99,raw_value,,,,133,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,Linf,Coefficient,Length-Frequency,VBFG3 ML,392,raw_value,,,,208,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,k,Coefficient,Length-Frequency,VBFG3 ML,0.04,raw_value,,,,208,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Growth,t0,Coefficient,Length-Frequency,VBFG3 ML,-5.34,raw_value,,,,208,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Length,Lbirth,cm FL,Back calculated,Directly from growth curves,80.2,raw_value,,,,47,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Length,Lbirth,cm FL,Back calculated,Directly from growth curves,85.8,raw_value,,,,67,,,,Note: vetebra more robust than L/F,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Length,Length at first maturity,cm FL,Back calculated,Directly from growth curves,231,raw_value,,,,47,,,,vertebral analysis with VBFG,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Length,Length at first maturity,cm FL,Back calculated,Directly from growth curves,235,raw_value,,,,67,,,,vertebral analysis with VBFG,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,19,raw_value,,,,47,,,,vertebral analysis with VBFG,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,21,raw_value,,,,67,,,,vertebral analysis with VBFG,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Male,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,25,raw_value,,,,133,,,,Length-Frequency,ajudah,
natanson1995,,Galeomorphii,Carcharhinus obscurus,Northwest Atlantic shelves,"Cape Cod, MA & off Florida ",,,1963-1993,Female,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,16,raw_value,,,,208,,,,Length-Fequency ,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,a,Coefficient,Derived,Length-Length,0.1,raw_value,,,,24,,,,FL = b(PCL) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,b,Coefficient,Derived,Length-Length,1.09,raw_value,,,,24,,,,FL = b(PCL) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,a,Coefficient,Derived,Length-Length,4.93,raw_value,,,,23,,,,TL = b(FL) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,b,Coefficient,Derived,Length-Length,1.17,raw_value,,,,23,,,,TL = b(FL) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,a,Coefficient,Derived,Length-Length,14.48,raw_value,,,,45,,,,FL = b(VR) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Relationships,b,Coefficient,Derived,Length-Length,12.84,raw_value,,,,45,,,,FL = b(VR) + a,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Length,Lmax-observed,cm FL,Max observed size,Observational,298,max,,,,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Length,Lbirth,cm FL,Back calculated,Directly from growth curves,81.3,raw_value,,,,42,TRUE,,,Size at age; back-calc,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Growth,APE,Coefficient,Vertebrae,VBFG3 ML,0.033,mean,,,,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Growth,APE,Coefficient,Vertebrae,VBFG3 ML,0,raw_value,,range,0.073,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Growth,Linf,cm,Vertebrae,VBFG3 ML,334,raw_value,29.22,95% Confidence Interval,,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.047,raw_value,0.01,95% Confidence Interval,,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Pooled,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,-5.18,raw_value,1.26,95% Confidence Interval,,42,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Male,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,20.5,,,,,7,,,,,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Female,Age,Age at first maturity,Year,Back calculated,Directly from growth curves,17,min,,range,24,35,,,,Vertebral analysis with VBFG,ajudah,
natanson1996,10.2989/025776196784158572,Galeomorphii,Carcharhinus obscurus,Eastern India coast,Southeast coast of South africa between Zinkwazi Beach and False Bay ,,,1984-1988,Female,Age,Amax-observed,Year,Back calculated,Directly from growth curves,34,raw_value,,,,35,,,,Vertebral analysis with VBFG,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Relationships,b,Coefficient,Derived,,2.97,raw_value,,,,,,,,Total weight from total length,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Relationships,a,Coefficient,Derived,,7.51E-06,raw_value,,,,,,,,Total weight from total length,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Relationships,b,Coefficient,Derived,,2.87,raw_value,,,,,,,,Total weight from total length,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Relationships,a,Coefficient,Derived,,1.44E-05,raw_value,,,,,,,,Total weight from total length,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Female,Length,Lmax-observed,cm TL,Max observed size,Observational,181,max,,,,60,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,208,max,,,,1,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Male,Length,Length of largest immature,cm TL,Directly observed,Observational,128,max,,,,1,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Female,Length,Length of largest immature,cm TL,Directly observed,Observational,145,max,,,,1,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Female,Reproduction,Parturition,Month,Proportion gravid females,,May ,min,,range,June,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,Linf,Coefficient,Vertebrae,VBFG3 ML,214,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.212,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,1.94,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,Linf,Coefficient,Vertebrae,VBFG3 ML,176,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,k,Coefficient,Vertebrae,VBFG3 ML,0.274,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Growth,t0,Coefficient,Vertebrae,VBFG3 ML,-1.2,raw_value,,,,,,,,,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Length,Lbirth,cm TL,Back calculated,Directly from growth curves,48.8,raw_value,,,,,,,,VBFG,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Length,Lbirth,cm TL,Back calculated,Directly from growth curves,62,mean,,,,,,,,Based on seasonally back calculated ages,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Length,Lbirth,cm TL,Back calculated,Directly from growth curves,56,mean,,,,,,,,Based on seasonally back calculated ages,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus brevipinna,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Pooled,Length,Lbirth,cm TL,Directly observed,Directly from growth curves,72.2,raw_value,,,,,,,,VBGF,ajudah,
branstetter1987,10.2307/1445560,Galeomorphii,Carcharhinus limbatus,Caribbean,Northwestern Gulf of Mexico,,,1981-1985,Male,Length,Length at first maturity,cm TL,Back calculated,Directly from growth curves,130,raw_value,,,,13,,,,VBFG,ajudah,
